id,Date,State,Total Confirmed Cases,Total Deaths
628,Wed 1/4,Georgia,2912067,40071
629,Wed 1/4,Guam,61056,412
630,Wed 1/4,Hawaii,364478,1762
631,Wed 1/4,Idaho,512788,5334
632,Wed 1/4,Illinois,3981982,40702
633,Wed 1/4,Indiana,2010174,25372
634,Wed 1/4,Iowa,888667,10465
635,Wed 1/4,Kansas,919905,9881
636,Wed 1/4,Kentucky,1663609,17789
637,Wed 1/4,Louisiana,1521203,18394
638,Wed 1/4,Maine,307075,2815
639,Wed 1/4,Maryland,1323217,16088
640,Wed 1/4,Massachusetts,2154886,22940
641,Wed 1/4,Michigan,2989224,40784
642,Wed 1/4,Minnesota,1736893,14320
643,Wed 1/4,Mississippi,960923,13145
644,Wed 1/4,Missouri,1749740,23344
645,Wed 1/4,Montana,323345,3639
646,Wed 1/4,Nebraska,556925,4867
647,Wed 1/4,Nevada,876118,11917
648,Wed 1/4,New Hampshire,368738,2866
649,Wed 1/4,New Jersey,2941047,35580
650,Wed 1/4,New Mexico,660146,8852
651,Wed 1/4,New York,6586454,78127
652,Wed 1/4,North Carolina,3359796,28917
653,Wed 1/4,North Dakota,280583,2474
654,Wed 1/4,Northern Mariana Islands,13236,41
655,Wed 1/4,Ohio,3307568,41120
656,Wed 1/4,Oklahoma,1250013,16092
657,Wed 1/4,Oregon,942121,9029
658,Wed 1/4,Pennsylvania,3431861,49119
659,Wed 1/4,Puerto Rico,1090102,5555
660,Wed 1/4,Rhode Island,443645,3801
661,Wed 1/4,South Carolina,1780649,19426
662,Wed 1/4,South Dakota,272367,3144
663,Wed 1/4,Tennessee,2361112,28305
664,Wed 1/4,Texas,8151596,92867
665,Wed 1/4,Utah,1075137,5187
666,Wed 1/4,Vermont,148835,791
667,Wed 1/4,Virgin Islands,23769,127
668,Wed 1/4,Virginia,2216502,22825
669,Wed 1/4,Washington,1889201,15164
670,Wed 1/4,West Virginia,626674,7818
671,Wed 1/4,Wisconsin,1964872,15899
672,Wed 1/4,Wyoming,183151,1959
673,Thu 1/5,Alabama,1587224,21263
674,Thu 1/5,Alaska,302138,1408
675,Thu 1/5,American Samoa,8266,34
676,Thu 1/5,Arizona,2384521,32311
677,Thu 1/5,Arkansas,987848,12712
678,Thu 1/5,California,11879543,101297
679,Thu 1/5,Colorado,1737757,13912
680,Thu 1/5,Connecticut,953006,11803
681,Thu 1/5,Delaware,323151,3218
682,Thu 1/5,District of Columbia,174559,1411
683,Thu 1/5,Florida,7269428,83912
684,Thu 1/5,Georgia,2912067,40071
685,Thu 1/5,Guam,61056,412
686,Thu 1/5,Hawaii,364478,1762
687,Thu 1/5,Idaho,512842,5334
688,Thu 1/5,Illinois,3987971,40747
689,Thu 1/5,Indiana,2010174,25372
690,Thu 1/5,Iowa,888667,10465
691,Thu 1/5,Kansas,919905,9883
692,Thu 1/5,Kentucky,1663609,17789
693,Thu 1/5,Louisiana,1521203,18394
694,Thu 1/5,Maine,307372,2816
695,Thu 1/5,Maryland,1324550,16101
696,Thu 1/5,Massachusetts,2166835,23097
697,Thu 1/5,Michigan,2989224,40836
698,Thu 1/5,Minnesota,1741611,14357
699,Thu 1/5,Mississippi,960923,13145
700,Thu 1/5,Missouri,1750010,23348
701,Thu 1/5,Montana,323345,3639
702,Thu 1/5,Nebraska,556976,4867
703,Thu 1/5,Nevada,876118,11917
704,Thu 1/5,New Hampshire,369103,2868
705,Thu 1/5,New Jersey,2944679,35601
706,Thu 1/5,New Mexico,660424,8863
707,Thu 1/5,New York,6593541,78166
708,Thu 1/5,North Carolina,3359796,28917
709,Thu 1/5,North Dakota,280583,2479
710,Thu 1/5,Northern Mariana Islands,13236,41
711,Thu 1/5,Ohio,3321463,41189
712,Thu 1/5,Oklahoma,1255673,16093
713,Thu 1/5,Oregon,942121,9029
714,Thu 1/5,Pennsylvania,3431861,49119
715,Thu 1/5,Puerto Rico,1091484,5566
716,Thu 1/5,Rhode Island,448206,3820
717,Thu 1/5,South Carolina,1780649,19426
718,Thu 1/5,South Dakota,272367,3144
719,Thu 1/5,Tennessee,2361112,28305
720,Thu 1/5,Texas,8151596,92870
721,Thu 1/5,Utah,1077359,5206
722,Thu 1/5,Vermont,148835,791
723,Thu 1/5,Virgin Islands,23769,127
724,Thu 1/5,Virginia,2219585,22825
725,Thu 1/5,Washington,1889201,15170
726,Thu 1/5,West Virginia,627265,7829
727,Thu 1/5,Wisconsin,1966125,15920
728,Thu 1/5,Wyoming,183151,1959
729,Fri 1/6,Alabama,1587224,21263
730,Fri 1/6,Alaska,302138,1408
731,Fri 1/6,American Samoa,8266,34
732,Fri 1/6,Arizona,2384521,32311
733,Fri 1/6,Arkansas,988489,12721
734,Fri 1/6,California,11881668,101322
735,Fri 1/6,Colorado,1738487,13918
736,Fri 1/6,Connecticut,953522,11803
737,Fri 1/6,Delaware,323151,3218
738,Fri 1/6,District of Columbia,174559,1411
739,Fri 1/6,Florida,7350177,84176
740,Fri 1/6,Georgia,2912067,40071
741,Fri 1/6,Guam,61056,412
742,Fri 1/6,Hawaii,364478,1762
743,Fri 1/6,Idaho,512843,5334
744,Fri 1/6,Illinois,3988009,40747
745,Fri 1/6,Indiana,2011911,25470
746,Fri 1/6,Iowa,888667,10465
747,Fri 1/6,Kansas,919905,9913
748,Fri 1/6,Kentucky,1663609,17789
749,Fri 1/6,Louisiana,1521203,18394
750,Fri 1/6,Maine,307677,2819
751,Fri 1/6,Maryland,1325973,16114
752,Fri 1/6,Massachusetts,2166835,23097
753,Fri 1/6,Michigan,2989224,40836
754,Fri 1/6,Minnesota,1741611,14357
755,Fri 1/6,Mississippi,960923,13145
756,Fri 1/6,Missouri,1750242,23348
757,Fri 1/6,Montana,324130,3640
758,Fri 1/6,Nebraska,558056,4884
759,Fri 1/6,Nevada,876118,11917
760,Fri 1/6,New Hampshire,369368,2873
761,Fri 1/6,New Jersey,2948929,35614
762,Fri 1/6,New Mexico,660725,8870
763,Fri 1/6,New York,6601432,78198
764,Fri 1/6,North Carolina,3359796,28917
765,Fri 1/6,North Dakota,281092,2479
766,Fri 1/6,Northern Mariana Islands,13236,41
767,Fri 1/6,Ohio,3321463,41189
768,Fri 1/6,Oklahoma,1255673,16093
769,Fri 1/6,Oregon,942121,9029
770,Fri 1/6,Pennsylvania,3431861,49119
771,Fri 1/6,Puerto Rico,1092995,5575
772,Fri 1/6,Rhode Island,448206,3820
773,Fri 1/6,South Carolina,1780649,19426
774,Fri 1/6,South Dakota,272367,3144
775,Fri 1/6,Tennessee,2361112,28305
776,Fri 1/6,Texas,8151596,92874
777,Fri 1/6,Utah,1077359,5206
778,Fri 1/6,Vermont,148835,791
779,Fri 1/6,Virgin Islands,23769,127
780,Fri 1/6,Virginia,2222468,22825
781,Fri 1/6,Washington,1889201,15170
782,Fri 1/6,West Virginia,627775,7843
783,Fri 1/6,Wisconsin,1967237,15931
784,Fri 1/6,Wyoming,183151,1959
785,Sat 1/7,Alabama,1587224,21263
786,Sat 1/7,Alaska,302138,1408
787,Sat 1/7,American Samoa,8266,34
788,Sat 1/7,Arizona,2384521,32311
789,Sat 1/7,Arkansas,988938,12729
790,Sat 1/7,California,11881668,101322
791,Sat 1/7,Colorado,1738487,13918
792,Sat 1/7,Connecticut,953522,11803
793,Sat 1/7,Delaware,323151,3218
794,Sat 1/7,District of Columbia,174559,1411
795,Sat 1/7,Florida,7350177,84176
796,Sat 1/7,Georgia,2912067,40071
797,Sat 1/7,Guam,61056,412
798,Sat 1/7,Hawaii,364478,1762
799,Sat 1/7,Idaho,512843,5334
800,Sat 1/7,Illinois,3988009,40747
801,Sat 1/7,Indiana,2011911,25470
802,Sat 1/7,Iowa,888667,10465
803,Sat 1/7,Kansas,919905,9913
804,Sat 1/7,Kentucky,1663609,17789
805,Sat 1/7,Louisiana,1521203,18394
806,Sat 1/7,Maine,307937,2824
807,Sat 1/7,Maryland,1325973,16114
808,Sat 1/7,Massachusetts,2166835,23097
809,Sat 1/7,Michigan,2989224,40836
810,Sat 1/7,Minnesota,1741611,14357
811,Sat 1/7,Mississippi,960923,13145
812,Sat 1/7,Missouri,1750242,23348
813,Sat 1/7,Montana,324130,3640
814,Sat 1/7,Nebraska,558056,4884
815,Sat 1/7,Nevada,876118,11917
816,Sat 1/7,New Hampshire,369368,2873
817,Sat 1/7,New Jersey,2948929,35614
818,Sat 1/7,New Mexico,660725,8870
819,Sat 1/7,New York,6604330,78198
820,Sat 1/7,North Carolina,3359796,28917
821,Sat 1/7,North Dakota,281092,2479
822,Sat 1/7,Northern Mariana Islands,13236,41
823,Sat 1/7,Ohio,3321463,41189
824,Sat 1/7,Oklahoma,1255673,16093
825,Sat 1/7,Oregon,942121,9029
826,Sat 1/7,Pennsylvania,3431861,49119
827,Sat 1/7,Puerto Rico,1092995,5575
828,Sat 1/7,Rhode Island,448206,3820
829,Sat 1/7,South Carolina,1780649,19426
830,Sat 1/7,South Dakota,272367,3144
831,Sat 1/7,Tennessee,2361112,28305
832,Sat 1/7,Texas,8151596,92874
833,Sat 1/7,Utah,1077359,5206
834,Sat 1/7,Vermont,148835,791
835,Sat 1/7,Virgin Islands,23769,127
836,Sat 1/7,Virginia,2222468,22825
837,Sat 1/7,Washington,1889201,15170
838,Sat 1/7,West Virginia,627775,7843
839,Sat 1/7,Wisconsin,1967237,15931
840,Sat 1/7,Wyoming,183151,1959
841,Sun 1/8,Alabama,1587224,21263
842,Sun 1/8,Alaska,302138,1408
843,Sun 1/8,American Samoa,8266,34
844,Sun 1/8,Arizona,2384521,32311
845,Sun 1/8,Arkansas,989082,12729
846,Sun 1/8,California,11881685,101322
847,Sun 1/8,Colorado,1738487,13918
848,Sun 1/8,Connecticut,955076,11803
849,Sun 1/8,Delaware,323151,3218
850,Sun 1/8,District of Columbia,174559,1411
851,Sun 1/8,Florida,7350177,84176
852,Sun 1/8,Georgia,2912067,40071
853,Sun 1/8,Guam,61056,412
854,Sun 1/8,Hawaii,364478,1762
855,Sun 1/8,Idaho,512843,5334
856,Sun 1/8,Illinois,3988009,40747
857,Sun 1/8,Indiana,2011911,25470
858,Sun 1/8,Iowa,888667,10465
859,Sun 1/8,Kansas,919905,9913
860,Sun 1/8,Kentucky,1663609,17789
861,Sun 1/8,Louisiana,1521203,18394
862,Sun 1/8,Maine,307937,2824
863,Sun 1/8,Maryland,1325973,16114
864,Sun 1/8,Massachusetts,2166835,23097
865,Sun 1/8,Michigan,2989224,40836
866,Sun 1/8,Minnesota,1741611,14357
867,Sun 1/8,Mississippi,960923,13145
868,Sun 1/8,Missouri,1750242,23348
869,Sun 1/8,Montana,324130,3640
870,Sun 1/8,Nebraska,558056,4884
871,Sun 1/8,Nevada,876118,11917
872,Sun 1/8,New Hampshire,369368,2873
873,Sun 1/8,New Jersey,2948929,35614
874,Sun 1/8,New Mexico,660725,8870
875,Sun 1/8,New York,6606540,78198
876,Sun 1/8,North Carolina,3359796,28917
877,Sun 1/8,North Dakota,281092,2479
878,Sun 1/8,Northern Mariana Islands,13395,41
879,Sun 1/8,Ohio,3321463,41189
880,Sun 1/8,Oklahoma,1255673,16093
881,Sun 1/8,Oregon,942121,9029
882,Sun 1/8,Pennsylvania,3431861,49119
883,Sun 1/8,Puerto Rico,1095011,5575
884,Sun 1/8,Rhode Island,448206,3820
885,Sun 1/8,South Carolina,1780649,19426
886,Sun 1/8,South Dakota,272367,3144
887,Sun 1/8,Tennessee,2361112,28305
888,Sun 1/8,Texas,8151596,92877
889,Sun 1/8,Utah,1077359,5206
890,Sun 1/8,Vermont,148835,791
891,Sun 1/8,Virgin Islands,23769,127
892,Sun 1/8,Virginia,2222468,22825
893,Sun 1/8,Washington,1889201,15170
894,Sun 1/8,West Virginia,627775,7843
895,Sun 1/8,Wisconsin,1967237,15931
896,Sun 1/8,Wyoming,183151,1959
897,Mon 1/9,Alabama,1587224,21263
898,Mon 1/9,Alaska,302138,1408
899,Mon 1/9,American Samoa,8266,34
900,Mon 1/9,Arizona,2384521,32311
901,Mon 1/9,Arkansas,989276,12729
902,Mon 1/9,California,11886820,101382
903,Mon 1/9,Colorado,1739487,13941
904,Mon 1/9,Connecticut,955320,11803
905,Mon 1/9,Delaware,323151,3218
906,Mon 1/9,District of Columbia,174559,1411
907,Mon 1/9,Florida,7350177,84176
908,Mon 1/9,Georgia,2911981,40071
909,Mon 1/9,Guam,61056,412
910,Mon 1/9,Hawaii,364478,1762
911,Mon 1/9,Idaho,512846,5334
912,Mon 1/9,Illinois,3988144,40747
913,Mon 1/9,Indiana,2011911,25470
914,Mon 1/9,Iowa,888667,10465
915,Mon 1/9,Kansas,919925,9913
916,Mon 1/9,Kentucky,1669817,17824
917,Mon 1/9,Louisiana,1521203,18394
918,Mon 1/9,Maine,307937,2824
919,Mon 1/9,Maryland,1327433,16122
920,Mon 1/9,Massachusetts,2166835,23097
921,Mon 1/9,Michigan,2989224,40836
922,Mon 1/9,Minnesota,1741611,14357
923,Mon 1/9,Mississippi,960923,13145
924,Mon 1/9,Missouri,1750509,23349
925,Mon 1/9,Montana,324211,3640
926,Mon 1/9,Nebraska,558188,4885
927,Mon 1/9,Nevada,876118,11917
928,Mon 1/9,New Hampshire,369928,2877
929,Mon 1/9,New Jersey,2957635,35632
930,Mon 1/9,New Mexico,661319,8876
931,Mon 1/9,New York,6618315,78224
932,Mon 1/9,North Carolina,3359796,28917
933,Mon 1/9,North Dakota,281092,2479
934,Mon 1/9,Northern Mariana Islands,13395,41
935,Mon 1/9,Ohio,3321463,41189
936,Mon 1/9,Oklahoma,1255673,16093
937,Mon 1/9,Oregon,942121,9029
938,Mon 1/9,Pennsylvania,3433278,49119
939,Mon 1/9,Puerto Rico,1095436,5575
940,Mon 1/9,Rhode Island,448206,3820
941,Mon 1/9,South Carolina,1780649,19426
942,Mon 1/9,South Dakota,272367,3144
943,Mon 1/9,Tennessee,2361112,28305
944,Mon 1/9,Texas,8151596,92885
945,Mon 1/9,Utah,1077359,5206
946,Mon 1/9,Vermont,148835,791
947,Mon 1/9,Virgin Islands,23877,127
948,Mon 1/9,Virginia,2227742,22825
949,Mon 1/9,Washington,1889201,15170
950,Mon 1/9,West Virginia,628595,7852
951,Mon 1/9,Wisconsin,1967237,15931
952,Mon 1/9,Wyoming,183151,1959
953,Tue 1/10,Alabama,1587224,21263
954,Tue 1/10,Alaska,302604,1408
955,Tue 1/10,American Samoa,8266,34
956,Tue 1/10,Arizona,2384521,32311
957,Tue 1/10,Arkansas,989853,12737
958,Tue 1/10,California,11888255,101403
959,Tue 1/10,Colorado,1740135,13945
960,Tue 1/10,Connecticut,956351,11858
961,Tue 1/10,Delaware,323151,3218
962,Tue 1/10,District of Columbia,174559,1411
963,Tue 1/10,Florida,7350177,84176
964,Tue 1/10,Georgia,2911981,40071
965,Tue 1/10,Guam,61280,415
966,Tue 1/10,Hawaii,364478,1762
967,Tue 1/10,Idaho,512849,5334
968,Tue 1/10,Illinois,3988172,40747
969,Tue 1/10,Indiana,2011911,25470
970,Tue 1/10,Iowa,888667,10465
971,Tue 1/10,Kansas,919925,9914
972,Tue 1/10,Kentucky,1669817,17824
973,Tue 1/10,Louisiana,1521203,18394
974,Tue 1/10,Maine,308350,2832
975,Tue 1/10,Maryland,1330397,16144
976,Tue 1/10,Massachusetts,2166835,23097
977,Tue 1/10,Michigan,2999094,40948
978,Tue 1/10,Minnesota,1741611,14357
979,Tue 1/10,Mississippi,960923,13145
980,Tue 1/10,Missouri,1754348,23442
981,Tue 1/10,Montana,324211,3640
982,Tue 1/10,Nebraska,558235,4886
983,Tue 1/10,Nevada,876118,11917
984,Tue 1/10,New Hampshire,370096,2879
985,Tue 1/10,New Jersey,2958722,35649
986,Tue 1/10,New Mexico,661596,8880
987,Tue 1/10,New York,6622254,78285
988,Tue 1/10,North Carolina,3359796,28917
989,Tue 1/10,North Dakota,281092,2479
990,Tue 1/10,Northern Mariana Islands,13395,41
991,Tue 1/10,Ohio,3321463,41189
992,Tue 1/10,Oklahoma,1255673,16093
993,Tue 1/10,Oregon,942121,9029
994,Tue 1/10,Pennsylvania,3433278,49119
995,Tue 1/10,Puerto Rico,1095661,5586
996,Tue 1/10,Rhode Island,448206,3820
997,Tue 1/10,South Carolina,1791933,19538
998,Tue 1/10,South Dakota,272367,3144
999,Tue 1/10,Tennessee,2361112,28305
1000,Tue 1/10,Texas,8151596,92890
1001,Tue 1/10,Utah,1077359,5206
1002,Tue 1/10,Vermont,148835,791
1003,Tue 1/10,Virgin Islands,23907,127
1004,Tue 1/10,Virginia,2229877,22952
1005,Tue 1/10,Washington,1889201,15175
1006,Tue 1/10,West Virginia,628901,7869
1007,Tue 1/10,Wisconsin,1970004,15960
1008,Tue 1/10,Wyoming,183385,1968
1009,Wed 1/11,Alabama,1596149,21300
1010,Wed 1/11,Alaska,302604,1408
1011,Wed 1/11,American Samoa,8266,34
1012,Wed 1/11,Arizona,2391895,32503
1013,Wed 1/11,Arkansas,990426,12744
1014,Wed 1/11,California,11890846,101457
1015,Wed 1/11,Colorado,1740713,13953
1016,Wed 1/11,Connecticut,957189,11863
1017,Wed 1/11,Delaware,324137,3220
1018,Wed 1/11,District of Columbia,174559,1411
1019,Wed 1/11,Florida,7350177,84176
1020,Wed 1/11,Georgia,2924511,40184
1021,Wed 1/11,Guam,61280,415
1022,Wed 1/11,Hawaii,365799,1767
1023,Wed 1/11,Idaho,513752,5353
1024,Wed 1/11,Illinois,3988208,40747
1025,Wed 1/11,Indiana,2011911,25470
1026,Wed 1/11,Iowa,890870,10511
1027,Wed 1/11,Kansas,922242,9914
1028,Wed 1/11,Kentucky,1672321,17824
1029,Wed 1/11,Louisiana,1528052,18436
1030,Wed 1/11,Maine,308602,2841
1031,Wed 1/11,Maryland,1331296,16156
1032,Wed 1/11,Massachusetts,2166835,23097
1033,Wed 1/11,Michigan,2999094,40948
1034,Wed 1/11,Minnesota,1741611,14357
1035,Wed 1/11,Mississippi,960923,13145
1036,Wed 1/11,Missouri,1755239,23451
1037,Wed 1/11,Montana,324211,3640
1038,Wed 1/11,Nebraska,558296,4886
1039,Wed 1/11,Nevada,876118,11961
1040,Wed 1/11,New Hampshire,370506,2887
1041,Wed 1/11,New Jersey,2961208,35665
1042,Wed 1/11,New Mexico,661843,8883
1043,Wed 1/11,New York,6626601,78345
1044,Wed 1/11,North Carolina,3382420,29058
1045,Wed 1/11,North Dakota,281092,2479
1046,Wed 1/11,Northern Mariana Islands,13395,41
1047,Wed 1/11,Ohio,3321463,41189
1048,Wed 1/11,Oklahoma,1255673,16093
1049,Wed 1/11,Oregon,944622,9082
1050,Wed 1/11,Pennsylvania,3447091,49344
1051,Wed 1/11,Puerto Rico,1097170,5595
1052,Wed 1/11,Rhode Island,448206,3820
1053,Wed 1/11,South Carolina,1791933,19538
1054,Wed 1/11,South Dakota,272890,3153
1055,Wed 1/11,Tennessee,2373036,28382
1056,Wed 1/11,Texas,8187599,92988
1057,Wed 1/11,Utah,1077359,5206
1058,Wed 1/11,Vermont,149298,881
1059,Wed 1/11,Virgin Islands,23951,127
1060,Wed 1/11,Virginia,2231679,22952
1061,Wed 1/11,Washington,1894796,15257
1062,Wed 1/11,West Virginia,629262,7881
1063,Wed 1/11,Wisconsin,1970936,15996
1064,Wed 1/11,Wyoming,183385,1968
1065,Thu 1/12,Alabama,1596149,21300
1066,Thu 1/12,Alaska,302604,1408
1067,Thu 1/12,American Samoa,8309,34
1068,Thu 1/12,Arizona,2391895,32503
1069,Thu 1/12,Arkansas,990958,12751
1070,Thu 1/12,California,11925125,101625
1071,Thu 1/12,Colorado,1741444,13956
1072,Thu 1/12,Connecticut,957654,11863
1073,Thu 1/12,Delaware,324137,3220
1074,Thu 1/12,District of Columbia,175014,1415
1075,Thu 1/12,Florida,7350177,84176
1076,Thu 1/12,Georgia,2924511,40184
1077,Thu 1/12,Guam,61280,415
1078,Thu 1/12,Hawaii,365799,1767
1079,Thu 1/12,Idaho,513778,5353
1080,Thu 1/12,Illinois,3988275,40747
1081,Thu 1/12,Indiana,2017978,25589
1082,Thu 1/12,Iowa,890871,10511
1083,Thu 1/12,Kansas,922242,9914
1084,Thu 1/12,Kentucky,1672321,17824
1085,Thu 1/12,Louisiana,1528052,18436
1086,Thu 1/12,Maine,308812,2855
1087,Thu 1/12,Maryland,1332296,16165
1088,Thu 1/12,Massachusetts,2178027,23259
1089,Thu 1/12,Michigan,2999094,40948
1090,Thu 1/12,Minnesota,1745105,14421
1091,Thu 1/12,Mississippi,960923,13145
1092,Thu 1/12,Missouri,1755495,23452
1093,Thu 1/12,Montana,324211,3640
1094,Thu 1/12,Nebraska,558347,4886
1095,Thu 1/12,Nevada,880235,11961
1096,Thu 1/12,New Hampshire,370707,2892
1097,Thu 1/12,New Jersey,2964333,35680
1098,Thu 1/12,New Mexico,662084,8898
1099,Thu 1/12,New York,6632546,78380
1100,Thu 1/12,North Carolina,3382420,29058
1101,Thu 1/12,North Dakota,281092,2475
1102,Thu 1/12,Northern Mariana Islands,13395,41
1103,Thu 1/12,Ohio,3331651,41262
1104,Thu 1/12,Oklahoma,1261310,16114
1105,Thu 1/12,Oregon,944622,9082
1106,Thu 1/12,Pennsylvania,3447091,49344
1107,Thu 1/12,Puerto Rico,1098669,5595
1108,Thu 1/12,Rhode Island,450559,3829
1109,Thu 1/12,South Carolina,1791933,19538
1110,Thu 1/12,South Dakota,272890,3153
1111,Thu 1/12,Tennessee,2373036,28382
1112,Thu 1/12,Texas,8187599,92996
1113,Thu 1/12,Utah,1079314,5222
1114,Thu 1/12,Vermont,149298,881
1115,Thu 1/12,Virgin Islands,23996,127
1116,Thu 1/12,Virginia,2233494,22952
1117,Thu 1/12,Washington,1894796,15257
1118,Thu 1/12,West Virginia,629594,7881
1119,Thu 1/12,Wisconsin,1971844,16008
1120,Thu 1/12,Wyoming,183385,1968
1121,Fri 1/13,Alabama,1596149,21300
1122,Fri 1/13,Alaska,302604,1408
1123,Fri 1/13,American Samoa,8309,34
1124,Fri 1/13,Arizona,2391895,32503
1125,Fri 1/13,Arkansas,991361,12758
1126,Fri 1/13,California,11926718,101660
1127,Fri 1/13,Colorado,1741922,13958
1128,Fri 1/13,Connecticut,958408,11863
1129,Fri 1/13,Delaware,324137,3220
1130,Fri 1/13,District of Columbia,175014,1415
1131,Fri 1/13,Florida,7350177,84176
1132,Fri 1/13,Georgia,2924511,40184
1133,Fri 1/13,Guam,61280,415
1134,Fri 1/13,Hawaii,365799,1767
1135,Fri 1/13,Idaho,513780,5353
1136,Fri 1/13,Illinois,3997877,40747
1137,Fri 1/13,Indiana,2017978,25589
1138,Fri 1/13,Iowa,890871,10511
1139,Fri 1/13,Kansas,922242,9978
1140,Fri 1/13,Kentucky,1672321,17824
1141,Fri 1/13,Louisiana,1528052,18436
1142,Fri 1/13,Maine,309010,2859
1143,Fri 1/13,Maryland,1333369,16172
1144,Fri 1/13,Massachusetts,2178027,23259
1145,Fri 1/13,Michigan,2999094,40948
1146,Fri 1/13,Minnesota,1745105,14421
1147,Fri 1/13,Mississippi,960923,13145
1148,Fri 1/13,Missouri,1755779,23457
1149,Fri 1/13,Montana,324900,3645
1150,Fri 1/13,Nebraska,559462,4896
1151,Fri 1/13,Nevada,880235,11961
1152,Fri 1/13,New Hampshire,370924,2899
1153,Fri 1/13,New Jersey,2967503,35698
1154,Fri 1/13,New Mexico,662301,8910
1155,Fri 1/13,New York,6637885,78413
1156,Fri 1/13,North Carolina,3382420,29058
1157,Fri 1/13,North Dakota,281704,2475
1158,Fri 1/13,Northern Mariana Islands,13395,41
1159,Fri 1/13,Ohio,3331651,41262
1160,Fri 1/13,Oklahoma,1261310,16114
1161,Fri 1/13,Oregon,944622,9082
1162,Fri 1/13,Pennsylvania,3447091,49344
1163,Fri 1/13,Puerto Rico,1100512,5604
1164,Fri 1/13,Rhode Island,450559,3829
1165,Fri 1/13,South Carolina,1791933,19538
1166,Fri 1/13,South Dakota,272890,3153
1167,Fri 1/13,Tennessee,2373036,28382
1168,Fri 1/13,Texas,8187599,93003
1169,Fri 1/13,Utah,1079314,5222
1170,Fri 1/13,Vermont,149298,881
1171,Fri 1/13,Virgin Islands,24032,128
1172,Fri 1/13,Virginia,2235404,22952
1173,Fri 1/13,Washington,1894796,15276
1174,Fri 1/13,West Virginia,629923,7896
1175,Fri 1/13,Wisconsin,1972707,16023
1176,Fri 1/13,Wyoming,183385,1968
1177,Sat 1/14,Alabama,1596149,21300
1178,Sat 1/14,Alaska,302604,1408
1179,Sat 1/14,American Samoa,8309,34
1180,Sat 1/14,Arizona,2391895,32503
1181,Sat 1/14,Arkansas,991685,12767
1182,Sat 1/14,California,11926718,101660
1183,Sat 1/14,Colorado,1741922,13958
1184,Sat 1/14,Connecticut,958408,11863
1185,Sat 1/14,Delaware,324137,3220
1186,Sat 1/14,District of Columbia,175014,1415
1187,Sat 1/14,Florida,7350177,84176
1188,Sat 1/14,Georgia,2924511,40184
1189,Sat 1/14,Guam,61280,415
1190,Sat 1/14,Hawaii,365799,1767
1191,Sat 1/14,Idaho,513780,5353
1192,Sat 1/14,Illinois,3997877,40747
1193,Sat 1/14,Indiana,2017978,25589
1194,Sat 1/14,Iowa,890871,10510
1195,Sat 1/14,Kansas,922242,9978
1196,Sat 1/14,Kentucky,1672321,17824
1197,Sat 1/14,Louisiana,1528052,18436
1198,Sat 1/14,Maine,309233,2870
1199,Sat 1/14,Maryland,1333369,16172
1200,Sat 1/14,Massachusetts,2178027,23259
1201,Sat 1/14,Michigan,2999094,40948
1202,Sat 1/14,Minnesota,1745105,14421
1203,Sat 1/14,Mississippi,960923,13145
1204,Sat 1/14,Missouri,1755779,23457
1205,Sat 1/14,Montana,324900,3645
1206,Sat 1/14,Nebraska,559462,4896
1207,Sat 1/14,Nevada,880235,11961
1208,Sat 1/14,New Hampshire,370924,2899
1209,Sat 1/14,New Jersey,2967503,35698
1210,Sat 1/14,New Mexico,662301,8910
1211,Sat 1/14,New York,6639915,78413
1212,Sat 1/14,North Carolina,3382420,29058
1213,Sat 1/14,North Dakota,281704,2475
1214,Sat 1/14,Northern Mariana Islands,13395,41
1215,Sat 1/14,Ohio,3331651,41262
1216,Sat 1/14,Oklahoma,1261310,16114
1217,Sat 1/14,Oregon,944622,9082
1218,Sat 1/14,Pennsylvania,3447091,49344
1219,Sat 1/14,Puerto Rico,1101839,5611
1220,Sat 1/14,Rhode Island,450559,3829
1221,Sat 1/14,South Carolina,1791933,19538
1222,Sat 1/14,South Dakota,272890,3153
1223,Sat 1/14,Tennessee,2373036,28382
1224,Sat 1/14,Texas,8187599,93003
1225,Sat 1/14,Utah,1079314,5222
1226,Sat 1/14,Vermont,149298,881
1227,Sat 1/14,Virgin Islands,24032,128
1228,Sat 1/14,Virginia,2235404,22952
1229,Sat 1/14,Washington,1894796,15276
1230,Sat 1/14,West Virginia,629923,7896
1231,Sat 1/14,Wisconsin,1972707,16023
1232,Sat 1/14,Wyoming,183385,1968
1233,Sun 1/15,Alabama,1596149,21300
1234,Sun 1/15,Alaska,302604,1408
1235,Sun 1/15,American Samoa,8309,34
1236,Sun 1/15,Arizona,2391895,32503
1237,Sun 1/15,Arkansas,991814,12767
1238,Sun 1/15,California,11926732,101660
1239,Sun 1/15,Colorado,1741922,13958
1240,Sun 1/15,Connecticut,959305,11864
1241,Sun 1/15,Delaware,324137,3220
1242,Sun 1/15,District of Columbia,175014,1415
1243,Sun 1/15,Florida,7350177,84176
1244,Sun 1/15,Georgia,2924511,40184
1245,Sun 1/15,Guam,61280,415
1246,Sun 1/15,Hawaii,365799,1767
1247,Sun 1/15,Idaho,513780,5353
